adcode,parent_adcode,level,province,city,district,full_name,longitude,latitude,coordinate_system
410222,410200,COUNTY,河南省,开封市,通许县,河南省开封市通许县,114.467370,34.503166,WGS84
410223,410200,COUNTY,河南省,开封市,尉氏县,河南省开封市尉氏县,114.187153,34.412642,WGS84
410225,410200,COUNTY,河南省,开封市,兰考县,河南省开封市兰考县,114.812651,34.857314,WGS84
410300,410000,CITY,河南省,洛阳市,,河南省洛阳市,112.447629,34.620714,WGS84
410302,410300,COUNTY,河南省,洛阳市,老城区,河南省洛阳市老城区,112.462838,34.684633,WGS84
410303,410300,COUNTY,河南省,洛阳市,西工区,河南省洛阳市西工区,112.421868,34.660899,WGS84
410304,410300,COUNTY,河南省,洛阳市,瀍河回族区,河南省洛阳市瀍河回族区,112.494003,34.680852,WGS84
410305,410300,COUNTY,河南省,洛阳市,涧西区,河南省洛阳市涧西区,112.389444,34.659114,WGS84
410307,410300,COUNTY,河南省,洛阳市,偃师区,河南省洛阳市偃师区,112.783227,34.728217,WGS84
410308,410300,COUNTY,河南省,洛阳市,孟津区,河南省洛阳市孟津区,112.438943,34.826385,WGS84
410311,410300,COUNTY,河南省,洛阳市,洛龙区,河南省洛阳市洛龙区,112.457592,34.620744,WGS84
410323,410300,COUNTY,河南省,洛阳市,新安县,河南省洛阳市新安县,112.126112,34.729797,WGS84
410324,410300,COUNTY,河南省,洛阳市,栾川县,河南省洛阳市栾川县,111.609870,33.787396,WGS84
410325,410300,COUNTY,河南省,洛阳市,嵩县,河南省洛阳市嵩县,112.079127,34.135887,WGS84
410326,410300,COUNTY,河南省,洛阳市,汝阳县,河南省洛阳市汝阳县,112.466847,34.155600,WGS84
410327,410300,COUNTY,河南省,洛阳市,宜阳县,河南省洛阳市宜阳县,112.172963,34.515767,WGS84
410328,410300,COUNTY,河南省,洛阳市,洛宁县,河南省洛阳市洛宁县,111.646981,34.390839,WGS84
410329,410300,COUNTY,河南省,洛阳市,伊川县,河南省洛阳市伊川县,112.419458,34.422859,WGS84
410400,410000,CITY,河南省,平顶山市,,河南省平顶山市,113.186314,33.767978,WGS84
410402,410400,COUNTY,河南省,平顶山市,新华区,河南省平顶山市新华区,113.290708,33.737954,WGS84
410403,410400,COUNTY,河南省,平顶山市,卫东区,河南省平顶山市卫东区,113.328988,33.736790,WGS84
410404,410400,COUNTY,河南省,平顶山市,石龙区,河南省平顶山市石龙区,112.892940,33.900896,WGS84
410411,410400,COUNTY,河南省,平顶山市,湛河区,河南省平顶山市湛河区,113.314579,33.727113,WGS84
410421,410400,COUNTY,河南省,平顶山市,宝丰县,河南省平顶山市宝丰县,113.048207,33.870498,WGS84
410422,410400,COUNTY,河南省,平顶山市,叶县,河南省平顶山市叶县,113.351111,33.628831,WGS84
410423,410400,COUNTY,河南省,平顶山市,鲁山县,河南省平顶山市鲁山县,112.902162,33.740123,WGS84
410425,410400,COUNTY,河南省,平顶山市,郏县,河南省平顶山市郏县,113.206344,33.973198,WGS84
410481,410400,COUNTY,河南省,平顶山市,舞钢市,河南省平顶山市舞钢市,113.510317,33.315857,WGS84
410482,410400,COUNTY,河南省,平顶山市,汝州市,河南省平顶山市汝州市,112.838700,34.168686,WGS84
410500,410000,CITY,河南省,安阳市,,河南省安阳市,114.386391,36.098608,WGS84
410502,410500,COUNTY,河南省,安阳市,文峰区,河南省安阳市文峰区,114.350914,36.090469,WGS84
410503,410500,COUNTY,河南省,安阳市,北关区,河南省安阳市北关区,114.349689,36.107534,WGS84
410505,410500,COUNTY,河南省,安阳市,殷都区,河南省安阳市殷都区,114.297486,36.109907,WGS84
410506,410500,COUNTY,河南省,安阳市,龙安区,河南省安阳市龙安区,114.295075,36.076917,WGS84
410522,410500,COUNTY,河南省,安阳市,安阳县,河南省安阳市安阳县,114.456972,36.092000,WGS84
410523,410500,COUNTY,河南省,安阳市,汤阴县,河南省安阳市汤阴县,114.351650,35.925068,WGS84
410526,410500,COUNTY,河南省,安阳市,滑县,河南省安阳市滑县,114.512262,35.576354,WGS84
410527,410500,COUNTY,河南省,安阳市,内黄县,河南省安阳市内黄县,114.895904,35.972228,WGS84
410581,410500,COUNTY,河南省,安阳市,林州市,河南省安阳市林州市,113.813071,36.084217,WGS84
410600,410000,CITY,河南省,鹤壁市,,河南省鹤壁市,114.291383,35.748406,WGS84
410602,410600,COUNTY,河南省,鹤壁市,鹤山区,河南省鹤壁市鹤山区,114.156982,35.954571,WGS84
410603,410600,COUNTY,河南省,鹤壁市,山城区,河南省鹤壁市山城区,114.178311,35.897841,WGS84
410611,410600,COUNTY,河南省,鹤壁市,淇滨区,河南省鹤壁市淇滨区,114.292825,35.741841,WGS84
410621,410600,COUNTY,河南省,鹤壁市,浚县,河南省鹤壁市浚县,114.545002,35.677507,WGS84
410622,410600,COUNTY,河南省,鹤壁市,淇县,河南省鹤壁市淇县,114.202871,35.622701,WGS84
410700,410000,CITY,河南省,新乡市,,河南省新乡市,113.920887,35.304179,WGS84
410702,410700,COUNTY,河南省,新乡市,红旗区,河南省新乡市红旗区,113.977365,35.306659,WGS84
410703,410700,COUNTY,河南省,新乡市,卫滨区,河南省新乡市卫滨区,113.859683,35.302362,WGS84
410704,410700,COUNTY,河南省,新乡市,凤泉区,河南省新乡市凤泉区,113.910271,35.384952,WGS84
410711,410700,COUNTY,河南省,新乡市,牧野区,河南省新乡市牧野区,113.902652,35.316201,WGS84
410721,410700,COUNTY,河南省,新乡市,新乡县,河南省新乡市新乡县,113.807764,35.170672,WGS84
410724,410700,COUNTY,河南省,新乡市,获嘉县,河南省新乡市获嘉县,113.651417,35.260745,WGS84
410725,410700,COUNTY,河南省,新乡市,原阳县,河南省新乡市原阳县,113.933943,35.067695,WGS84
410726,410700,COUNTY,河南省,新乡市,延津县,河南省新乡市延津县,114.199684,35.166379,WGS84
410727,410700,COUNTY,河南省,新乡市,封丘县,河南省新乡市封丘县,114.412941,35.041734,WGS84
410781,410700,COUNTY,河南省,新乡市,卫辉市,河南省新乡市卫辉市,114.058381,35.398533,WGS84
410782,410700,COUNTY,河南省,新乡市,辉县市,河南省新乡市辉县市,113.799546,35.463287,WGS84
410783,410700,COUNTY,河南省,新乡市,长垣市,河南省新乡市长垣市,114.663294,35.202239,WGS84
410800,410000,CITY,河南省,焦作市,,河南省焦作市,113.235535,35.216235,WGS84
410802,410800,COUNTY,河南省,焦作市,解放区,河南省焦作市解放区,113.224177,35.240879,WGS84
410803,410800,COUNTY,河南省,焦作市,中站区,河南省焦作市中站区,113.176389,35.237633,WGS84
410804,410800,COUNTY,河南省,焦作市,马村区,河南省焦作市马村区,113.315659,35.257483,WGS84
410811,410800,COUNTY,河南省,焦作市,山阳区,河南省焦作市山阳区,113.248217,35.215567,WGS84
410821,410800,COUNTY,河南省,焦作市,修武县,河南省焦作市修武县,113.441316,35.223211,WGS84
410822,410800,COUNTY,河南省,焦作市,博爱县,河南省焦作市博爱县,113.058204,35.170746,WGS84
410823,410800,COUNTY,河南省,焦作市,武陟县,河南省焦作市武陟县,113.395269,35.099908,WGS84
410825,410800,COUNTY,河南省,焦作市,温县,河南省焦作市温县,113.074166,34.940255,WGS84
410882,410800,COUNTY,河南省,焦作市,沁阳市,河南省焦作市沁阳市,112.944782,35.088368,WGS84
410883,410800,COUNTY,河南省,焦作市,孟州市,河南省焦作市孟州市,112.785208,34.908110,WGS84
410900,410000,CITY,河南省,濮阳市,,河南省濮阳市,115.023377,35.762751,WGS84
410902,410900,COUNTY,河南省,濮阳市,华龙区,河南省濮阳市华龙区,115.068454,35.778205,WGS84
410922,410900,COUNTY,河南省,濮阳市,清丰县,河南省濮阳市清丰县,115.098561,35.886555,WGS84
410923,410900,COUNTY,河南省,濮阳市,南乐县,河南省濮阳市南乐县,115.199969,36.070175,WGS84
410926,410900,COUNTY,河南省,濮阳市,范县,河南省濮阳市范县,115.498234,35.853063,WGS84
410927,410900,COUNTY,河南省,濮阳市,台前县,河南省濮阳市台前县,115.866129,35.970455,WGS84
410928,410900,COUNTY,河南省,濮阳市,濮阳县,河南省濮阳市濮阳县,115.023301,35.713153,WGS84
411000,410000,CITY,河南省,许昌市,,河南省许昌市,113.846114,34.038867,WGS84
411002,411000,COUNTY,河南省,许昌市,魏都区,河南省许昌市魏都区,113.824872,34.048694,WGS84
411003,411000,COUNTY,河南省,许昌市,建安区,河南省许昌市建安区,113.816884,34.126199,WGS84
411024,411000,COUNTY,河南省,许昌市,鄢陵县,河南省许昌市鄢陵县,114.171416,34.104287,WGS84
411025,411000,COUNTY,河南省,许昌市,襄城县,河南省许昌市襄城县,113.500702,33.853077,WGS84
411081,411000,COUNTY,河南省,许昌市,禹州市,河南省许昌市禹州市,113.482413,34.143788,WGS84
411082,411000,COUNTY,河南省,许昌市,长葛市,河南省许昌市长葛市,113.807954,34.196890,WGS84
411100,410000,CITY,河南省,漯河市,,河南省漯河市,114.010691,33.581885,WGS84
411102,411100,COUNTY,河南省,漯河市,源汇区,河南省漯河市源汇区,113.978345,33.573923,WGS84
411103,411100,COUNTY,河南省,漯河市,郾城区,河南省漯河市郾城区,114.000714,33.589229,WGS84
411104,411100,COUNTY,河南省,漯河市,召陵区,河南省漯河市召陵区,114.087850,33.587859,WGS84
411121,411100,COUNTY,河南省,漯河市,舞阳县,河南省漯河市舞阳县,113.603421,33.440051,WGS84
411122,411100,COUNTY,河南省,漯河市,临颍县,河南省漯河市临颍县,113.925366,33.829733,WGS84
411200,410000,CITY,河南省,三门峡市,,河南省三门峡市,111.194482,34.774173,WGS84
411202,411200,COUNTY,河南省,三门峡市,湖滨区,河南省三门峡市湖滨区,111.182536,34.772253,WGS84
411203,411200,COUNTY,河南省,三门峡市,陕州区,河南省三门峡市陕州区,111.097185,34.721558,WGS84
411221,411200,COUNTY,河南省,三门峡市,渑池县,河南省三门峡市渑池县,111.755558,34.768962,WGS84
411224,411200,COUNTY,河南省,三门峡市,卢氏县,河南省三门峡市卢氏县,111.039364,34.053220,WGS84
411281,411200,COUNTY,河南省,三门峡市,义马市,河南省三门峡市义马市,111.868734,34.748768,WGS84
411282,411200,COUNTY,河南省,三门峡市,灵宝市,河南省三门峡市灵宝市,110.888821,34.519175,WGS84
411300,410000,CITY,河南省,南阳市,,河南省南阳市,112.579013,33.018176,WGS84
411302,411300,COUNTY,河南省,南阳市,宛城区,河南省南阳市宛城区,112.533678,33.005567,WGS84
411303,411300,COUNTY,河南省,南阳市,卧龙区,河南省南阳市卧龙区,112.522663,32.992296,WGS84
411321,411300,COUNTY,河南省,南阳市,南召县,河南省南阳市南召县,112.423084,33.491231,WGS84
411322,411300,COUNTY,河南省,南阳市,方城县,河南省南阳市方城县,113.006726,33.257092,WGS84
411323,411300,COUNTY,河南省,南阳市,西峡县,河南省南阳市西峡县,111.467554,33.308897,WGS84
411324,411300,COUNTY,河南省,南阳市,镇平县,河南省南阳市镇平县,112.228605,33.035708,WGS84
411325,411300,COUNTY,河南省,南阳市,内乡县,河南省南阳市内乡县,111.843479,33.046710,WGS84
411326,411300,COUNTY,河南省,南阳市,淅川县,河南省南阳市淅川县,111.484878,33.139616,WGS84
411327,411300,COUNTY,河南省,南阳市,社旗县,河南省南阳市社旗县,112.942303,33.058241,WGS84
411328,411300,COUNTY,河南省,南阳市,唐河县,河南省南阳市唐河县,112.802373,32.684605,WGS84
411329,411300,COUNTY,河南省,南阳市,新野县,河南省南阳市新野县,112.354040,32.523297,WGS84
411330,411300,COUNTY,河南省,南阳市,桐柏县,河南省南阳市桐柏县,113.422422,32.381147,WGS84
411381,411300,COUNTY,河南省,南阳市,邓州市,河南省南阳市邓州市,112.081289,32.689656,WGS84
411400,410000,CITY,河南省,商丘市,,河南省商丘市,115.650859,34.416540,WGS84
411402,411400,COUNTY,河南省,商丘市,梁园区,河南省商丘市梁园区,115.608156,34.445927,WGS84
411403,411400,COUNTY,河南省,商丘市,睢阳区,河南省商丘市睢阳区,115.647767,34.390443,WGS84
411421,411400,COUNTY,河南省,商丘市,民权县,河南省商丘市民权县,115.169199,34.649362,WGS84
411422,411400,COUNTY,河南省,商丘市,睢县,河南省商丘市睢县,115.066102,34.447643,WGS84
411423,411400,COUNTY,河南省,商丘市,宁陵县,河南省商丘市宁陵县,115.308452,34.462388,WGS84
411424,411400,COUNTY,河南省,商丘市,柘城县,河南省商丘市柘城县,115.299469,34.093352,WGS84
411425,411400,COUNTY,河南省,商丘市,虞城县,河南省商丘市虞城县,115.823027,34.402200,WGS84
411426,411400,COUNTY,河南省,商丘市,夏邑县,河南省商丘市夏邑县,116.125773,34.238951,WGS84
411481,411400,COUNTY,河南省,商丘市,永城市,河南省商丘市永城市,116.444341,33.931179,WGS84
411500,410000,CITY,河南省,信阳市,,河南省信阳市,114.085169,32.150572,WGS84
411502,411500,COUNTY,河南省,信阳市,浉河区,河南省信阳市浉河区,114.052808,32.118869,WGS84
411503,411500,COUNTY,河南省,信阳市,平桥区,河南省信阳市平桥区,114.119745,32.102949,WGS84
411521,411500,COUNTY,河南省,信阳市,罗山县,河南省信阳市罗山县,114.507431,32.206514,WGS84
411522,411500,COUNTY,河南省,信阳市,光山县,河南省信阳市光山县,114.914156,32.013005,WGS84
411523,411500,COUNTY,河南省,信阳市,新县,河南省信阳市新县,114.874148,31.646109,WGS84
411524,411500,COUNTY,河南省,信阳市,商城县,河南省信阳市商城县,115.401230,31.800168,WGS84
411525,411500,COUNTY,河南省,信阳市,固始县,河南省信阳市固始县,115.648783,32.171484,WGS84
411526,411500,COUNTY,河南省,信阳市,潢川县,河南省信阳市潢川县,115.046101,32.133411,WGS84
411527,411500,COUNTY,河南省,信阳市,淮滨县,河南省信阳市淮滨县,115.414377,32.476706,WGS84
411528,411500,COUNTY,河南省,信阳市,息县,河南省信阳市息县,114.734985,32.345262,WGS84
411600,410000,CITY,河南省,周口市,,河南省周口市,114.695749,33.636208,WGS84
411602,411600,COUNTY,河南省,周口市,川汇区,河南省周口市川汇区,114.645183,33.649323,WGS84
411603,411600,COUNTY,河南省,周口市,淮阳区,河南省周口市淮阳区,114.847210,33.733145,WGS84
411621,411600,COUNTY,河南省,周口市,扶沟县,河南省周口市扶沟县,114.388791,34.061285,WGS84
411622,411600,COUNTY,河南省,周口市,西华县,河南省周口市西华县,114.524219,33.769816,WGS84
411623,411600,COUNTY,河南省,周口市,商水县,河南省周口市商水县,114.602819,33.563790,WGS84
411624,411600,COUNTY,河南省,周口市,沈丘县,河南省周口市沈丘县,115.092759,33.411218,WGS84
411625,411600,COUNTY,河南省,周口市,郸城县,河南省周口市郸城县,115.171427,33.647408,WGS84
411627,411600,COUNTY,河南省,周口市,太康县,河南省周口市太康县,114.832489,34.066011,WGS84
411628,411600,COUNTY,河南省,周口市,鹿邑县,河南省周口市鹿邑县,115.478812,33.862065,WGS84
411681,411600,COUNTY,河南省,周口市,项城市,河南省周口市项城市,114.869797,33.467346,WGS84
411700,410000,CITY,河南省,驻马店市,,河南省驻马店市,114.016120,33.015865,WGS84
411702,411700,COUNTY,河南省,驻马店市,驿城区,河南省驻马店市驿城区,113.987966,32.976489,WGS84
411721,411700,COUNTY,河南省,驻马店市,西平县,河南省驻马店市西平县,114.015589,33.389239,WGS84
411722,411700,COUNTY,河南省,驻马店市,上蔡县,河南省驻马店市上蔡县,114.258724,33.264137,WGS84
411723,411700,COUNTY,河南省,驻马店市,平舆县,河南省驻马店市平舆县,114.613272,32.965520,WGS84
411724,411700,COUNTY,河南省,驻马店市,正阳县,河南省驻马店市正阳县,114.387042,32.607615,WGS84
411725,411700,COUNTY,河南省,驻马店市,确山县,河南省驻马店市确山县,114.010982,32.823308,WGS84
411726,411700,COUNTY,河南省,驻马店市,泌阳县,河南省驻马店市泌阳县,113.320937,32.725959,WGS84
411727,411700,COUNTY,河南省,驻马店市,汝南县,河南省驻马店市汝南县,114.356732,33.008537,WGS84
411728,411700,COUNTY,河南省,驻马店市,遂平县,河南省驻马店市遂平县,114.007466,33.148076,WGS84
411729,411700,COUNTY,河南省,驻马店市,新蔡县,河南省驻马店市新蔡县,114.960178,32.747020,WGS84
419001,410000,COUNTY,河南省,,济源市,河南省济源市,112.596412,35.069924,WGS84
420000,,PROVINCE,湖北省,,,湖北省,114.336063,30.548591,WGS84
420100,420000,CITY,湖北省,武汉市,,湖北省武汉市,114.299132,30.595773,WGS84
420102,420100,COUNTY,湖北省,武汉市,江岸区,湖北省武汉市江岸区,114.277566,30.635524,WGS84
420103,420100,COUNTY,湖北省,武汉市,江汉区,湖北省武汉市江汉区,114.265349,30.603583,WGS84
420104,420100,COUNTY,湖北省,武汉市,硚口区,湖北省武汉市硚口区,114.209267,30.584996,WGS84
420105,420100,COUNTY,湖北省,武汉市,汉阳区,湖北省武汉市汉阳区,114.213122,30.556739,WGS84
420106,420100,COUNTY,湖北省,武汉市,武昌区,湖北省武汉市武昌区,114.311014,30.556593,WGS84
420107,420100,COUNTY,湖北省,武汉市,青山区,湖北省武汉市青山区,114.379874,30.642108,WGS84
420111,420100,COUNTY,湖北省,武汉市,洪山区,湖北省武汉市洪山区,114.337177,30.503023,WGS84
420112,420100,COUNTY,湖北省,武汉市,东西湖区,湖北省武汉市东西湖区,114.130602,30.622368,WGS84
420113,420100,COUNTY,湖北省,武汉市,汉南区,湖北省武汉市汉南区,114.078862,30.311135,WGS84
420114,420100,COUNTY,湖北省,武汉市,蔡甸区,湖北省武汉市蔡甸区,114.081539,30.538701,WGS84
420115,420100,COUNTY,湖北省,武汉市,江夏区,湖北省武汉市江夏区,114.315443,30.378032,WGS84
420116,420100,COUNTY,湖北省,武汉市,黄陂区,湖北省武汉市黄陂区,114.370134,30.884456,WGS84
420117,420100,COUNTY,湖北省,武汉市,新洲区,湖北省武汉市新洲区,114.796046,30.843674,WGS84
420200,420000,CITY,湖北省,黄石市,,湖北省黄石市,115.033626,30.203517,WGS84
420202,420200,COUNTY,湖北省,黄石市,黄石港区,湖北省黄石市黄石港区,115.060207,30.225570,WGS84
420203,420200,COUNTY,湖北省,黄石市,西塞山区,湖北省黄石市西塞山区,115.104579,30.207460,WGS84
420204,420200,COUNTY,湖北省,黄石市,下陆区,湖北省黄石市下陆区,114.955809,30.176803,WGS84
420205,420200,COUNTY,湖北省,黄石市,铁山区,湖北省黄石市铁山区,114.886574,30.205865,WGS84
420222,420200,COUNTY,湖北省,黄石市,阳新县,湖北省黄石市阳新县,115.209916,29.832745,WGS84
420281,420200,COUNTY,湖北省,黄石市,大冶市,湖北省黄石市大冶市,114.975302,30.098870,WGS84
420300,420000,CITY,湖北省,十堰市,,湖北省十堰市,110.793597,32.631239,WGS84
420302,420300,COUNTY,湖北省,十堰市,茅箭区,湖北省十堰市茅箭区,110.808172,32.594066,WGS84
420303,420300,COUNTY,湖北省,十堰市,张湾区,湖北省十堰市张湾区,110.763795,32.654440,WGS84
420304,420300,COUNTY,湖北省,十堰市,郧阳区,湖北省十堰市郧阳区,110.806772,32.836948,WGS84
420322,420300,COUNTY,湖北省,十堰市,郧西县,湖北省十堰市郧西县,110.420640,32.994867,WGS84
420323,420300,COUNTY,湖北省,十堰市,竹山县,湖北省十堰市竹山县,110.224641,32.227229,WGS84
420324,420300,COUNTY,湖北省,十堰市,竹溪县,湖北省十堰市竹溪县,109.710321,32.320504,WGS84
420325,420300,COUNTY,湖北省,十堰市,房县,湖北省十堰市房县,110.721518,32.042344,WGS84
420381,420300,COUNTY,湖北省,十堰市,丹江口市,湖北省十堰市丹江口市,111.507421,32.542474,WGS84
420500,420000,CITY,湖北省,宜昌市,,湖北省宜昌市,111.281313,30.694614,WGS84
420502,420500,COUNTY,湖北省,宜昌市,西陵区,湖北省宜昌市西陵区,111.280048,30.713201,WGS84
420503,420500,COUNTY,湖北省,宜昌市,伍家岗区,湖北省宜昌市伍家岗区,111.355043,30.646388,WGS84
420504,420500,COUNTY,湖北省,宜昌市,点军区,湖北省宜昌市点军区,111.262720,30.695889,WGS84
420505,420500,COUNTY,湖北省,宜昌市,猇亭区,湖北省宜昌市猇亭区,111.428476,30.533488,WGS84
420506,420500,COUNTY,湖北省,宜昌市,夷陵区,湖北省宜昌市夷陵区,111.320616,30.772217,WGS84
420525,420500,COUNTY,湖北省,宜昌市,远安县,湖北省宜昌市远安县,111.634686,31.063314,WGS84
420526,420500,COUNTY,湖北省,宜昌市,兴山县,湖北省宜昌市兴山县,110.741620,31.350199,WGS84
420527,420500,COUNTY,湖北省,宜昌市,秭归县,湖北省宜昌市秭归县,110.972649,30.828359,WGS84
420528,420500,COUNTY,湖北省,宜昌市,长阳土家族自治县,湖北省宜昌市长阳土家族自治县,111.201374,30.475542,WGS84
420529,420500,COUNTY,湖北省,宜昌市,五峰土家族自治县,湖北省宜昌市五峰土家族自治县,111.068144,30.159164,WGS84
420581,420500,COUNTY,湖北省,宜昌市,宜都市,湖北省宜昌市宜都市,111.444259,30.380861,WGS84
420582,420500,COUNTY,湖北省,宜昌市,当阳市,湖北省宜昌市当阳市,111.782565,30.823301,WGS84
420583,420500,COUNTY,湖北省,宜昌市,枝江市,湖北省宜昌市枝江市,111.754833,30.428307,WGS84
420600,420000,CITY,湖北省,襄阳市,,湖北省襄阳市,112.115654,32.012113,WGS84
420602,420600,COUNTY,湖北省,襄阳市,襄城区,湖北省襄阳市襄城区,112.127952,32.011895,WGS84
420606,420600,COUNTY,湖北省,襄阳市,樊城区,湖北省襄阳市樊城区,112.129167,32.047038,WGS84
420607,420600,COUNTY,湖北省,襄阳市,襄州区,湖北省襄阳市襄州区,112.205453,32.090763,WGS84
420624,420600,COUNTY,湖北省,襄阳市,南漳县,湖北省襄阳市南漳县,111.833217,31.776838,WGS84
420625,420600,COUNTY,湖北省,襄阳市,谷城县,湖北省襄阳市谷城县,111.647302,32.265713,WGS84
420626,420600,COUNTY,湖北省,襄阳市,保康县,湖北省襄阳市保康县,111.255595,31.880423,WGS84
420682,420600,COUNTY,湖北省,襄阳市,老河口市,湖北省襄阳市老河口市,111.678006,32.361338,WGS84
420683,420600,COUNTY,湖北省,襄阳市,枣阳市,湖北省襄阳市枣阳市,112.766820,32.131120,WGS84
420684,420600,COUNTY,湖北省,襄阳市,宜城市,湖北省襄阳市宜城市,112.250656,31.722349,WGS84
420700,420000,CITY,湖北省,鄂州市,,湖北省鄂州市,114.889866,30.394154,WGS84
420702,420700,COUNTY,湖北省,鄂州市,梁子湖区,湖北省鄂州市梁子湖区,114.679678,30.102764,WGS84
420703,420700,COUNTY,湖北省,鄂州市,华容区,湖北省鄂州市华容区,114.724706,30.537638,WGS84
420704,420700,COUNTY,湖北省,鄂州市,鄂城区,湖北省鄂州市鄂城区,114.886525,30.403225,WGS84
420800,420000,CITY,湖北省,荆门市,,湖北省荆门市,112.193168,31.037648,WGS84
420802,420800,COUNTY,湖北省,荆门市,东宝区,湖北省荆门市东宝区,112.195820,31.054068,WGS84
420804,420800,COUNTY,湖北省,荆门市,掇刀区,湖北省荆门市掇刀区,112.202083,30.975651,WGS84
420822,420800,COUNTY,湖北省,荆门市,沙洋县,湖北省荆门市沙洋县,112.583146,30.711782,WGS84
420881,420800,COUNTY,湖北省,荆门市,钟祥市,湖北省荆门市钟祥市,112.583232,31.169367,WGS84
420882,420800,COUNTY,湖北省,荆门市,京山市,湖北省荆门市京山市,113.113434,31.020489,WGS84
420900,420000,CITY,湖北省,孝感市,,湖北省孝感市,113.951448,30.920743,WGS84
420902,420900,COUNTY,湖北省,孝感市,孝南区,湖北省孝感市孝南区,113.905282,30.919437,WGS84
420921,420900,COUNTY,湖北省,孝感市,孝昌县,湖北省孝感市孝昌县,113.992156,31.260366,WGS84
420922,420900,COUNTY,湖北省,孝感市,大悟县,湖北省孝感市大悟县,114.121325,31.563044,WGS84
420923,420900,COUNTY,湖北省,孝感市,云梦县,湖北省孝感市云梦县,113.747139,31.023979,WGS84
420981,420900,COUNTY,湖北省,孝感市,应城市,湖北省孝感市应城市,113.566153,30.931055,WGS84
420982,420900,COUNTY,湖北省,孝感市,安陆市,湖北省孝感市安陆市,113.683163,31.257846,WGS84
420984,420900,COUNTY,湖北省,孝感市,汉川市,湖北省孝感市汉川市,113.832455,30.675755,WGS84
421000,420000,CITY,湖北省,荆州市,,湖北省荆州市,112.235717,30.338836,WGS84
421002,421000,COUNTY,湖北省,荆州市,沙市区,湖北省荆州市沙市区,112.246268,30.329252,WGS84
421003,421000,COUNTY,湖北省,荆州市,荆州区,湖北省荆州市荆州区,112.184482,30.355470,WGS84
421022,421000,COUNTY,湖北省,荆州市,公安县,湖北省荆州市公安县,112.224041,30.061079,WGS84
421024,421000,COUNTY,湖北省,荆州市,江陵县,湖北省荆州市江陵县,112.418707,30.044618,WGS84
421081,421000,COUNTY,湖北省,荆州市,石首市,湖北省荆州市石首市,112.419535,29.723355,WGS84
421083,421000,COUNTY,湖北省,荆州市,洪湖市,湖北省荆州市洪湖市,113.470055,29.829731,WGS84
421087,421000,COUNTY,湖北省,荆州市,松滋市,湖北省荆州市松滋市,111.750694,30.177295,WGS84
421088,421000,COUNTY,湖北省,荆州市,监利市,湖北省荆州市监利市,112.899100,29.842982,WGS84
421100,420000,CITY,湖北省,黄冈市,,湖北省黄冈市,114.867356,30.456381,WGS84
421102,421100,COUNTY,湖北省,黄冈市,黄州区,湖北省黄冈市黄州区,114.875046,30.437027,WGS84
421121,421100,COUNTY,湖北省,黄冈市,团风县,湖北省黄冈市团风县,114.867279,30.645818,WGS84
421122,421100,COUNTY,湖北省,黄冈市,红安县,湖北省黄冈市红安县,114.613017,31.290443,WGS84
421123,421100,COUNTY,湖北省,黄冈市,罗田县,湖北省黄冈市罗田县,115.393579,30.785220,WGS84
421124,421100,COUNTY,湖北省,黄冈市,英山县,湖北省黄冈市英山县,115.675746,30.737453,WGS84
421125,421100,COUNTY,湖北省,黄冈市,浠水县,湖北省黄冈市浠水县,115.259831,30.454703,WGS84
421126,421100,COUNTY,湖北省,黄冈市,蕲春县,湖北省黄冈市蕲春县,115.430923,30.228504,WGS84
421127,421100,COUNTY,湖北省,黄冈市,黄梅县,湖北省黄冈市黄梅县,115.939250,30.073129,WGS84
421181,421100,COUNTY,湖北省,黄冈市,麻城市,湖北省黄冈市麻城市,115.002662,31.175051,WGS84
421182,421100,COUNTY,湖北省,黄冈市,武穴市,湖北省黄冈市武穴市,115.590406,29.872316,WGS84
421200,420000,CITY,湖北省,咸宁市,,湖北省咸宁市,114.317203,29.843825,WGS84
421202,421200,COUNTY,湖北省,咸宁市,咸安区,湖北省咸宁市咸安区,114.293635,29.855241,WGS84
421221,421200,COUNTY,湖北省,咸宁市,嘉鱼县,湖北省咸宁市嘉鱼县,113.933839,29.973287,WGS84
421222,421200,COUNTY,湖北省,咸宁市,通城县,湖北省咸宁市通城县,113.811260,29.248247,WGS84
421223,421200,COUNTY,湖北省,咸宁市,崇阳县,湖北省咸宁市崇阳县,114.033887,29.559380,WGS84
421224,421200,COUNTY,湖北省,咸宁市,通山县,湖北省咸宁市通山县,114.477536,29.608990,WGS84
421281,421200,COUNTY,湖北省,咸宁市,赤壁市,湖北省咸宁市赤壁市,113.894991,29.727875,WGS84
421300,420000,CITY,湖北省,随州市,,湖北省随州市,113.376113,31.692155,WGS84
421303,421300,COUNTY,湖北省,随州市,曾都区,湖北省随州市曾都区,113.364854,31.718319,WGS84
421321,421300,COUNTY,湖北省,随州市,随县,湖北省随州市随县,113.284915,31.885294,WGS84
421381,421300,COUNTY,湖北省,随州市,广水市,湖北省随州市广水市,113.820244,31.619136,WGS84
422800,420000,CITY,湖北省,恩施土家族苗族自治州,,湖北省恩施土家族苗族自治州,109.483191,30.274658,WGS84
422801,422800,COUNTY,湖北省,恩施土家族苗族自治州,恩施市,湖北省恩施土家族苗族自治州恩施市,109.474660,30.297676,WGS84
